评论ID,评论时间,点赞数,UID,昵称,性别,用户等级,评论内容
1.31213E+11,20220924,1,634743829,云缭绕-,男,4,这b倒是更新啊[脱单doge]
1.31184E+11,20220924,1,407450821,仰望无人深空,保密,5,bgm：战地华沙
1.31127E+11,20220923,1,267634434,小洋叫肖恩,男,4,为什么还不更
1.31074E+11,20220923,1,456847404,桌上的字,保密,5,战争结束了，这句话既轻松又沉重
1.31016E+11,20220922,1,353230003,星泪流星,男,5,下一期，是不是曼纳海姆？
1.30999E+11,20220922,1,3791590,LZuni,男,6,太精彩了，真的好看，感谢up的精彩视频，文案配上念白和bgm呈现出来的效果太优秀了
1.30946E+11,20220922,1,36557658,拾月壹的云,男,6,就是，提醒一下，到月底了[脱单doge]
1.30871E+11,20220921,1,2091407809,国际足联主席,保密,3,苏联若败，那会是另外一番解释。
1.30848E+11,20220921,1,206810322,bili_206810322,女,5,up主你什么时候更新啊[委屈]
1.30715E+11,20220920,1,74398358,漠然一笑如谪仙,男,6,更新！更新！
1.30699E+11,20220920,1,11420840,w望舒w,保密,6,该更新了吧
1.30647E+11,20220919,1,39157805,小覆草籽,女,5,一个月一更的纪录片水平
1.30623E+11,20220919,1,1994677656,一无索,保密,2,视角太片面了[笑哭]
1.30514E+11,20220918,1,23387551,呼噜噜LY,女,5,太感慨了，“我们曾经是朋友”
1.30506E+11,20220918,1,12476698,Lincoln_,男,6,更新倒计时：12天[脱单doge]
1.30419E+11,20220917,1,406068527,鐡马金戈,男,5,sieg heil[歪嘴]
1.30309E+11,20220916,1,4372604,minbin丶,男,4,苏军和美军还成功会师，我们曾经是朋友，真的泪目。
1.30279E+11,20220916,1,351512259,这核锂吗,男,4,@战之必胜丶 看5:40[嗑瓜子]
1.30224E+11,20220916,1,49615826,奇妙的CQC君,保密,4,"蘇聯人遞來了煙，戰爭已經結束了
一句短短的話卻讓人無比的放鬆"
1.30189E+11,20220915,1,20104890,小林家的希露薇,保密,6,唐智生你瞅瞅人家
1.30052E+11,20220914,1,25597192,陆地小巨头,男,6,耶，宽屏啊，nice！
1.3E+11,20220914,1,345875370,恶棍叔叔s,男,4,在战争中，是没有善恶的，只有利益驱使。
1.29984E+11,20220914,1,172610694,抓跟宝宝,保密,5,太有意思了
1.29916E+11,20220913,1,670352900,堪察加红旗近卫旅,保密,4,"他们跳下来，我们以为要被打了，但他们递来了烟
幽默又不失温暖的结局"
1.29883E+11,20220913,1,435408330,忘忧GR颜粉,保密,4,你让斯坦纳（猫咪）去打巨鲸？
1.29874E+11,20220913,1,297732712,飞崺,保密,5,敌人的敌人就是朋友，而唯一能做到让东西方不得不化敌为友的也只有他了。从某种意义上说，他促进了石油的现代化，让世界知道煤是不能驱动坦克，造就未来和生活的。同样让男性伤亡过重导致女性能从他们眼中的无能变为也能保卫国家的巾帼英雄。女权得以正真上台，因为没有流血的阁命是不受人待见的，这就是人性。
1.29834E+11,20220912,1,475593251,初中生_,保密,5,@余宗泽宇
1.29833E+11,20220912,5,511287949,一启启心,男,4,一堆苏痴
1.29819E+11,20220912,1,335689555,原子怪兽,男,5,[tv_doge]
1.29786E+11,20220912,1,170955351,抱紧白欢啦,男,5,做的是真好
1.2971E+11,20220911,1,396953794,止水82,保密,4,明天开学，可以更新吗[热]
1.2968E+11,20220911,1,511287949,一启启心,男,4,帝国的余晖，高傲的普鲁士军人是不会低下他高傲的头颅
1.29647E+11,20220911,1,693018014,依希记得你,保密,5,我们曾经，是朋友
1.29636E+11,20220911,1,493466790,答丿案,女,5,看到某些地方，甚至会起鸡皮疙瘩。。。
1.29571E+11,20220910,1,58424040,威飒Venza,男,4,什么时候出一期女王特辑
1.29564E+11,20220910,1,161816683,你是懂道理的,保密,5,这一期水平很高。立意不错
1.29525E+11,20220910,1,396180153,花丸晴琉的单推人,保密,5,下一期能不能出代嘤
1.29457E+11,20220910,1,196308563,田宸畅,保密,5,覆灭！
1.29421E+11,20220909,1,527235831,1453的罗马,保密,2,可不可以做一期波兰的肖邦[脱单doge]
1.29187E+11,20220908,1,92714591,你姥爷也是咸鱼,男,5,这个混蛋，终于死了.....
1.29149E+11,20220907,1,445785497,-铁牛-,保密,4,历史调研室这种讲故事的史诗感，太舒服了
1.28794E+11,20220904,1,210218388,海王星的雪,保密,5,"二战：
人类群星闪耀之时与人类群星发疯之时。"
1.28793E+11,20220904,1,14440719,白熊ブラックマ,保密,5,求封面的黑白红二战图
1.28757E+11,20220904,1,35533557,B站核心用户--loser,保密,5,"对面的指挥官是：朱可夫，罗科索夫斯基，科涅夫
这还打个奶奶，投了吧[doge]"
1.28751E+11,20220904,1,432363727,亦凌玄,男,3,很难想象假如德国能够和日本汇合后的结果
1.28669E+11,20220903,1,613747690,魔法师晓波,保密,4,【纪录片《伟大的卫国战争》 】 https://b23.tv/fG7Xa2G
1.28636E+11,20220903,1,472720620,克己成仁,男,5,看看苏德战场的坦克，再看看日本法西斯的坦克，这就是工业化的魅力。
1.28632E+11,20220903,1,624544853,rpg丶紫罗,男,5,up主迟早会讲阿登战役  [吃瓜]
1.28618E+11,20220903,1,180275498,秋谷川,保密,5,下次想听听那些将军们
1.28465E+11,20220902,1,298991096,摄影器材Down,男,5,这个画面比例，爱了！[呲牙]
1.28433E+11,20220902,1,1045814546,HUSHUOIO,保密,3,美国在参战前就已经摘完桃子了，没有美国二战都打不出那么大的规模
1.2836E+11,20220901,1,349743814,重型坦克巴塞利斯,男,6,其实应该把海因里希将军最后的结局也说一下
1.28352E+11,20220901,1,1111986971,通辽铁血宰相俾约翰,女,2,正片呢？月更已经拖半天多了，隔壁都更新了，就差你了
1.2835E+11,20220901,1,1354285089,人间真实福,男,4,想看库兹涅佐夫元帅。
1.28332E+11,20220901,1,259331457,_寒青星_,男,4,该更新了乖乖[脱单doge]
1.28275E+11,20220831,1,175457701,漫漫老攻,保密,5,今天这月最后一天了，怎么还不更[大哭][大哭][大哭][大哭][大哭]
1.28239E+11,20220831,1,1423011469,古斯塔夫阿道夫,保密,3,俄军付出了千万条人命终究得到了胜利
1.28228E+11,20220831,1,271251322,青屿念燕,男,5,沙俄、苏联、俄罗斯历史上有没有以少胜多以弱胜强的战役？
1.28215E+11,20220831,1,1419417434,尝试修仙成v6,保密,3,有和我一样在世征四穷途末路版本拿德军统一世界的吗
1.28208E+11,20220831,1,407653137,梅德威尔,男,3,太精彩了
1.28139E+11,20220830,1,10035355,麻辣糖醋咸鱼怪味海沙,保密,6,为什么没有巴格拉季昂x
1.28136E+11,20220830,1,505237130,加里奥_officiaI,男,5,能不能讲一期物流的
1.28119E+11,20220830,1,231881252,嗨嗨古少,男,5,看完后 感触很深，希望世界越来越美好吧
1.28112E+11,20220830,1,550537707,曼斯泰因,男,4,1/3的苏军坦克是被志愿者摧毁的
1.28112E+11,20220830,1,313532353,王某某的daydream,男,5,这一期效果不错哦
1.28104E+11,20220830,1,399586766,不开心就看小破站,保密,5,有没有二战的书籍推荐一下
1.28097E+11,20220830,1,2117982165,葫芦后退着,保密,2,巨人的碰撞，这本书超好看哦！就是讲苏德战争的
1.28072E+11,20220830,4,524690576,乱七八糟777888,保密,3,纳粹必亡
1.28071E+11,20220830,1,23621232,幻想郷楽園化計画,保密,6,众所周知，旗子应该是星条旗
1.28068E+11,20220830,1,396834655,我幸-我命,男,5,"严谨严谨！！
支持支持！！"
1.28068E+11,20220830,1,456594289,歌者-降维打击,男,4,柏林防空塔现在还有吧？
1.28057E+11,20220830,1,1868673906,天宇传说,保密,3,装北扫，柏命定。
1.28056E+11,20220830,1,1532417681,波立海苔qwq,保密,5,有没有一种可能，本期视频是讲柏林会战，只有开头讲到了洗头佬
1.28055E+11,20220830,1,4121411,IP属地美国的肥皂,男,6,哥特哈德·海因里希 是个爷们。
1.28045E+11,20220830,1,6432577,笔笔Brady,男,6,一个用狂热感染他人的人最终也被狂热折磨致死，历史的浪漫主义真的从来不需要文学修饰。
1.28043E+11,20220830,1,429712490,老秦爱看妞,男,4,德军必须败，纳粹联盟才能瓦解
1.28043E+11,20220830,1,627892383,镜中走鹿,保密,4,所以说，他想画画就支持他画画，非要改变他。这不出大事了吧
1.28042E+11,20220830,1,437532467,菜菜真的好菜a,保密,4,他虽然邪恶，但他真的好厉害[大哭][大哭][大哭]
1.28041E+11,20220830,1,22637991,通行里十号,保密,5,东京！……世界的最大罪恶
1.28031E+11,20220830,1,7241353,柠檬树下的狗子,男,6,他们只是递来了烟，然后说战争已经结束了。
1.27989E+11,20220829,1,385183140,徒陌行,保密,5,我拭目以待
1.2797E+11,20220829,1,43163632,西域土拨鼠,保密,5,双方为了这场战争动员了每一个细胞压榨了所有的力量。
1.27965E+11,20220829,1,1962970702,耐顿快跑,保密,2,舵手，是与他的战舰共存亡的
1.27941E+11,20220829,1,13875779,阴阳兔兔猫,男,6,"流出的血不会收回，倒下的人不会重生。
恶魔即使放下屠刀，泣血式的忏悔。依然得不到上帝的忏悔。"
1.27931E+11,20220829,1,358001994,CJ的远房大表哥,男,5,想看易北河会师，不知道月更哪一天能看到
1.27907E+11,20220829,1,14517377,黑日行,保密,6,我一个文科生历史没得过十分以上，想问下如果纳粹没进攻苏联，就占领欧洲停止战争了之后，后果会怎样
1.279E+11,20220829,1,46442547,xye6wc,男,5,111
1.27891E+11,20220829,1,39335943,天杀怯笙か樱昧,男,4,我感觉还是一炮死的魔法雷霆真实点[抠鼻]
1.2789E+11,20220829,1,691393654,安安兄,保密,4,接近40分钟，看完了，太震撼了
1.27882E+11,20220829,1,433704757,Bell31391,保密,5,有没有一种可能是希特勒是截获了斯大林发给盟军的电报以后才觉得苏军真正的目标是布拉格的
1.27874E+11,20220829,8,397829799,ZXKR27,男,5,是这样的，先否认历史再否认事实，编出一个又一个反骗局并用所谓民族和地域问题来讽刺苏联，这也是为什么看历史的视频永远不要开弹幕，永远不要看评论，永远不要与人争辩，今天真是被恶心到了。
1.27838E+11,20220828,1,430678144,冰淇凌家的冰淇凌,保密,4,伟大的卫国战争
1.27821E+11,20220828,1,412456418,麒麟振坤,保密,5,视频做的真好
1.27814E+11,20220828,1,375195420,资深东亚做题家,男,5,兵力3：1+装备优势，指挥官脑子也正常，这纳粹再挣扎也不成事儿啊[滑稽][滑稽]
1.27809E+11,20220828,1,524330464,熏风中的誓言,男,4,当时就觉得希特勒最后一集没讲完，过得太快了
1.27773E+11,20220828,1,521021103,威武尊贵的大元首,男,4,UP主既然已经做了柏林会战了，那要不下一期就做一下苏联对日本的八月风暴行动吧！
1.27773E+11,20220828,1,645997018,洛轩不会打pgr,保密,5,[给心心]
1.27766E+11,20220828,1,2026557728,电竞少女徐必成OVO,保密,3,[doge]
1.27764E+11,20220828,1,412662797,德赫亚小茸鸭,女,5,@卡小猪与罗二
1.27759E+11,20220828,1,441575179,黄庭轩-,男,4,一将功成万骨枯
1.27741E+11,20220828,1,1368756120,希姆莱_Himmler,男,3,啊？
1.27739E+11,20220828,1,473986643,弌尘,男,5,我关注了几个月了 第一次在主页刷到[辣眼睛]
1.27701E+11,20220827,1,1525556059,忘川思水,保密,2,6000人在线
1.27685E+11,20220827,1,1746343824,火烤白鸽,保密,3,爷爷，你关注的阿婆主更新啦
1.27661E+11,20220827,1,479509236,树与蝉-,保密,4,战争开始时是士兵，战争进行中是野兽，战争结束后是英雄
1.27659E+11,20220827,1,475607408,败仗庭球,男,5,[星星眼]
1.27654E+11,20220827,1,407040769,山东临沂网戒所院长,男,5,震撼
1.27645E+11,20220827,1,359927878,穆明主一,男,5,爷青回
1.27633E+11,20220827,1,3363996,活的老头子,保密,6,差一点39分钟，这广告真值得
1.2763E+11,20220827,1,120433750,你滴凯叔,男,4,不对啊！坦克世界怎么找了隔壁战舰世界的演员？@战舰世界_Official 出来捞一下，库帅算你们那的编制[热词系列_吹爆]
1.27628E+11,20220827,1,374816734,夏目漱石是猫,男,5,有大佬考究过这时候德国在核方面进展到哪了吗
1.27596E+11,20220827,1,399159282,萧瑟秋风今又是2,保密,5,钦佩双方军人的职业能力但不能狂热于战争本身
1.27596E+11,20220827,1,1800984457,苏联老大哥0,保密,3,好看[脱单doge]
1.27579E+11,20220827,1,1219408404,南风知我意sun_,保密,4,[打call]
1.27578E+11,20220827,1,1004139671,布尔维什克,保密,3,终于更新了
1.27562E+11,20220827,1,21701181,吧唧吧唧吧嗯嘶,保密,6,泽连斯基：你搁这yygq谁呢？？
1.27538E+11,20220826,1,504833929,456的任性,男,4,战争光是想想就令人绝望，一个又一个鲜活的生命投入战场变成一个又一个数字，当战争开始，谁也不知道他何时结束，战友死在面前，来不及悲伤，而是麻木的面对下一场战役。
1.27536E+11,20220826,1,434388129,饮晰,男,4,耶！开学前一天更了
1.27535E+11,20220826,3,516094796,砸烂枷锁吧同志们,保密,5,该死的战争
1.27532E+11,20220826,1,480472742,北盬丶,保密,5,@壹別壹识贰
1.27528E+11,20220826,1,448091794,战略忽悠局美洲分部,保密,5,过年了
1.27526E+11,20220826,1,319748394,BmyRises,保密,5,讲的太好啦up
1.27519E+11,20220826,1,236660410,整还是服,保密,6,哈啊
1.27514E+11,20220826,1,404084564,北方有男其名为宅,男,5,你们知识区up主是不是建群商量一起鸽一起更[辣眼睛]，平时吃饭要么没视频要么看不过来[囧]
1.27514E+11,20220826,1,273667050,素雨星辰,保密,5,“天若有情天亦老，人间正道是沧桑”
1.2751E+11,20220826,1,701865150,CLANNAD一生推___,男,4,我们至今仍不知道是什么使up们集体更新[藏狐]
1.2751E+11,20220826,1,432127638,无闻W,男,4,[热词系列_有生之年]
1.27509E+11,20220826,1,1156658426,物理好难啊啊1,保密,4,终于更新了!
1.27507E+11,20220826,1,353060644,Manakana丶,男,5,又一个月过去了[笑哭]
1.27507E+11,20220826,1,299954558,憨鸡hanji,男,5,卧槽，更新了
1.27505E+11,20220826,1,356207628,树木萌娘姐,保密,5,帝国的毁灭
1.27505E+11,20220826,1,1395840373,10downingstreet,保密,3,爷爷，你关注的up更新了
1.275E+11,20220826,1,32007015,Laohss-,保密,6,每个月的过年时刻[脱单doge]
1.27509E+11,20220826,5,1254400832,会没经过反复,保密,3,德军论勇武忠诚值得钦佩，但可惜他们登上的是法西斯战车，那就没什么好说的，这是你死我活的斗争，只有一方彻底死去才能结束
1.30112E+11,20220915,2,674091545,丹三撇儿598,保密,4,但凡你能加快一天的更新速度，你还愁着进不了百大？
1.28556E+11,20220903,2,471669797,BAKALI,男,4,居安思危，这种评价是不存在的吧，越是和平的年代，人们就越是想念战争，就越是认为上战场的人都能受到奖赏，都能够意气风发的回归
1.2852E+11,20220902,2,1628312960,读着倒蛋笨有总,保密,3,看着苏军的损失都心疼
1.27715E+11,20220828,2,46058749,夏虫一只,保密,6,up的视频都太棒了，文案也好，三连了三连了
1.2763E+11,20220827,1,120433750,你滴凯叔,男,4,不对啊！坦克世界怎么找了隔壁战舰世界的演员？@战舰世界_Official 出来捞一下，库帅算你们那的编制[热词系列_吹爆]
1.27582E+11,20220827,2,10892514,火烧狂魔,保密,6,人类曾经是朋友
1.27512E+11,20220826,2,407823119,是好康的哦,男,5,后面没加数字这说明这本月双更，过年了xdm
1.27511E+11,20220826,2,241680509,QDKKKKK,女,5,好家伙，我唯二的特别关注同天发视频
1.27507E+11,20220826,2,397240400,雪泪寒10,男,5,今年冬天过后是否又会有下一个美术生觉醒呢[doge][doge][doge]
1.27506E+11,20220826,2,87688598,Crithial,男,5,128在一千米处击穿IS-3，恁打的是垂直侧面是吧？
